Rank,PreviousRank,Period,BookID,Title,Subtitle,ISBN,CmdtCode,ReleaseDate,Publisher,Author,Price,SalePrice,DiscountRate,Score,ReviewCount
879,0,2026061020260616,S000220036066,바이브코딩으로 진짜 웹 서비스 하나를 끝까지 만든다!,기획·프론트·백엔드·데이터베이스·보안·배포를 바이브코딩으로 한 번에 완성하는 WeTube 프로젝트!,1193059860,9791193059869,20260530,앤써북,이상용 외,18800,16920,10.0,0.0,0
880,863,2026061020260616,S000220041492,AI응용 은행관리,인간의 지혜로 설계하는 AI 은행 경영,1162821582,9791162821589,20260528,aSSIST University Press,강미정,23000,23000,0.0,10.0,1
881,864,2026061020260616,S000219975889,AI가 일하는 법,마법의 장막을 걷어내고 과학의 눈으로 바라본 인공지능의 본질,1124205519,9791124205518,20260528,제이펍,로널드 크노이젤 외,22800,20520,10.0,10.0,6
882,530,2026061020260616,S000220154120,AI 시대의 빅데이터 사고방식,1편: 빅데이터 시스템과 기술편,1176560085,9791176560085,20260526,페스트북,김진철,25000,22500,10.0,10.0,4
883,866,2026061020260616,S000219930685,2026 독공 전산세무 1급,NCS 국가직무능력표준 기준안 적용,1176490370,9791176490375,20260525,박문각,공경태 외,39000,35100,10.0,0.0,0
884,867,2026061020260616,S000219524231,건축 BIM 입문 Revit 가이드북,"하나부터 열까지, BIM을 처음 시작하는 당신을 위한 최고의 가이드북",1143412168,9791143412164,20260520,시대인,양승규,25000,22500,10.0,10.0,9
885,0,2026061020260616,S000220003383,디자인 콘셉트와 AI,,1143026772,9791143026774,20260520,커뮤니케이션북스,김수홍,12000,12000,0.0,0.0,0
886,868,2026061020260616,S000219930257,"데이터 분석 오답 노트: 빅쿼리, 파이썬, 스프레드시트, 루커 스튜디오로 비즈니스 이해부터 문제 정의, 결과 전달까지",,8931483201,9788931483208,20260518,영진닷컴,주정민 외,25000,22500,10.0,9.4,9
887,0,2026061020260616,S000219790939,아마존 웹 서비스,,1199426199,9791199426191,20260515,정보문화사,권영환,32000,28800,10.0,9.6,6
888,0,2026061020260616,S000219882019,"AI 시대, 인류에게 기회인가 위기인가",The Age of AI: Opportunity or Crisis for Humanity?,1197095896,9791197095894,20260514,고북이,이상민 외,22000,19800,10.0,0.0,0
889,870,2026061020260616,S000220004059,CMMC 레벨 1 실무 가이드,보안 요구사항 해설부터 심사 증거 수집까지,1138859877,9791138859875,20260511,좋은땅,이민재,35000,31500,10.0,10.0,5
890,871,2026061020260616,S000219928912,디지털 보안 전략과 인간중심보안,"인간중심보안의 개념적 틀의 재정립, 실현을 위한 원칙, 구성요소, 전략",1174576332,9791174576330,20260508,이담북스,김정덕,22000,19800,10.0,10.0,1
891,872,2026061020260616,S000219862099,LangGraph로 만드는 AI 에이전트 서비스,RAG.멀티 에이전트.평가까지 AI 에이전트 실무 완전 정복,8931505299,9788931505290,20260506,성안당,전상우 외,29000,26100,10.0,10.0,4
892,873,2026061020260616,S000219810901,내 손안에 일상이 되는 ChatGPT&Gemini,챗지피티&제미나이,1163865788,9791163865780,20260504,예문랩,김아진 외,15000,13500,10.0,0.0,0
893,874,2026061020260616,S000219853074,다크 AI,,1143025776,9791143025777,20260504,커뮤니케이션북스,박찬선,12000,12000,0.0,0.0,0
894,875,2026061020260616,S000219790941,프로 일잘러의 AI 실무 바이블,프로 일잘러로 성장하는 AI 활용의 모든 것,8925420570,9788925420578,20260430,교육과학사,AI디지털미래교육연구소 외,34000,34000,0.0,10.0,2
895,876,2026061020260616,S000219615859,2026 슬기쌤의 전산세무 2급 핵심이론 및 실무,최신 기출문제 포함,1124051589,9791124051580,20260430,오스틴북스,유슬기,28000,25200,10.0,0.0,0
896,387,2026061020260616,S000219753499,LangChain과 LangGraph로 만드는 LLM 애플리케이션,고급 에이전트와 프로덕션 수준의 앱 개발을 위한 올인원 가이드,1161759417,9791161759418,20260429,에이콘출판,벤 아우파스 외,40000,36000,10.0,0.0,0
897,877,2026061020260616,S000219726261,바이브 코딩 항해일지,AI와 함께 완성하는 30일간의 코딩 프로젝트,1161759433,9791161759432,20260429,에이콘출판,동준상,28000,25200,10.0,10.0,1
898,879,2026061020260616,S000219789401,AI와 청소년 윤리 교육,,1143025458,9791143025456,20260427,커뮤니케이션북스,고정아,12000,12000,0.0,0.0,0
899,0,2026061020260616,S000219715517,2026 독공 전산세무 2급,,1175194506,9791175194502,20260425,박문각,공경태 외,29000,26100,10.0,0.0,0
900,881,2026061020260616,S000219785984,AI와 다크팩토리,,1143025210,9791143025210,20260424,커뮤니케이션북스,박인선,12000,12000,0.0,0.0,0
901,880,2026061020260616,S000219785908,LLM 활용과 국방,,114302530X,9791143025302,20260424,커뮤니케이션북스,이성호 외,12000,12000,0.0,0.0,0
902,547,2026061020260616,S000219662458,개발자가 블로그도 잘 써야 하나요?,"읽히고, 공유되고, 개발자 성장을 도와줄 매력적인 기술 블로그 작성법",1140718495,9791140718498,20260423,길벗,피오트르 사르나 외,33000,29700,10.0,10.0,8
903,882,2026061020260616,S000219647516,21개의 실무 앱으로 배우는 Dify,코드 한 줄 없이 뚝딱! 나만의 생성형 AI 앱 만들기,1124205241,9791124205242,20260423,제이펍,냥타 외,28000,25200,10.0,0.0,0
904,885,2026061020260616,S000219647861,2026 합격Easy 7일 챌린지 컴퓨터활용능력 2급 필기+ 시크릿 노트,,1157679358,9791157679355,20260420,건기원,정남경,20000,18000,10.0,10.0,3
905,886,2026061020260616,S000219718444,AI로 가속하는 일의 효율화,,1199426180,9791199426184,20260420,정보문화사,하이토 겐고 외,16800,15120,10.0,10.0,12
906,887,2026061020260616,S000219724682,AI와 교사 평가의 재구성,,1143025067,9791143025067,20260420,커뮤니케이션북스,최진영,12000,12000,0.0,10.0,1
907,888,2026061020260616,S000219724442,AI 에이전트와 인간 설득의 종말,,1143024702,9791143024701,20260420,커뮤니케이션북스,유경아,12000,12000,0.0,10.0,3
908,889,2026061020260616,S000219662553,AWS 인프라 스케일링,규모 확장과 서비스 분리를 단계별로 배우는 코드형 인프라 설계 방법,8966265278,9788966265275,20260416,인사이트,강진우,32000,28800,10.0,10.0,2
909,890,2026061020260616,S000219519839,된다! 포토샵 디자인,133개 실습으로 배우는 친절한 입문서!,1163038423,9791163038429,20260415,이지스퍼블리싱,강아윤,28000,25200,10.0,9.6,12
910,299,2026061020260616,S000219713793,그림으로 배우는 생성형 AI,생성형 AI의 구조와 동작 방식 이해부터 애플리케이션 설계와 에이전트까지,1175790478,9791175790476,20260413,한빛미디어,프리양카 베르가디아 외,33000,29700,10.0,10.0,8
911,892,2026061020260616,S000219601526,할 수 있다! 파워포인트 2021 활용,,1143412087,9791143412089,20260413,시대인,정동임,12000,10800,10.0,10.0,6
912,893,2026061020260616,S000219655659,코지마 히데오의 게임론,"<메탈기어>부터 <데스 스트랜딩>까지, 게임의 혁신성으로 세계를 열광시킨 크리에이터",1127426990,9791127426996,20260410,AK TRVIA BOOK,브라이언 히카리 하츠하임 외,21800,19620,10.0,9.7,6
913,894,2026061020260616,S000219238918,2026 시대에듀 최신 출제유형이 적용된 전산회계운용사 3급 실기,[핵심 실기이론 + 모의고사 12회] 수록 / 실제 화면을 통한 정확하고 직관적인 해설 / 최신 New Splus 프로그램 및 백데이터 제공,1143410459,9791143410450,20260410,시대고시기획,박명희,18000,16200,10.0,10.0,11
914,0,2026061020260616,S000219601525,AI로 만드는 노래와 뮤직비디오,"챗GPT, 수노 작사·작곡 & 블로 영상 제작",1143412419,9791143412416,20260410,시대인,전진규,14000,12600,10.0,10.0,8
915,897,2026061020260616,S000219569740,랭체인으로 구현하는 AI 서비스 & 에이전트 개발 입문,"LLM API, RAG, 자율형 에이전트 구현과 배포까지",893148285X,9788931482850,20260409,영진닷컴,ML_Bear 외,28000,25200,10.0,10.0,2
916,0,2026061020260616,S000219615463,신뢰할 수 있는 AI와 에이전트 RAG,,1143023358,9791143023353,20260409,커뮤니케이션북스,정천수,12000,12000,0.0,10.0,1
917,898,2026061020260616,S000219524239,할 수 있다! 구글 크롬 기초&활용 with AI,,1143412613,9791143412614,20260402,시대인,IT교재연구팀,12000,10800,10.0,10.0,10
918,556,2026061020260616,S000219665337,바이브코딩 바이블,"외주 끊고 AI와 대화만으로 앱, 홈페이지, AI 에이전트까지 변호사가 알려주는 비전공자를 위한 바이브코딩 솔루션",1188588729,9791188588725,20260401,레코드나우,이유림,25000,22500,10.0,0.0,0
919,899,2026061020260616,S000219562140,AI와 드론의 안전 진단,,1143022114,9791143022110,20260401,커뮤니케이션북스,오연재 외,12000,12000,0.0,0.0,0
920,900,2026061020260616,S000219562192,AI 기본법 해설,,1143023447,9791143023445,20260401,커뮤니케이션북스,이웅규 외,12000,12000,0.0,10.0,1
921,902,2026061020260616,S000219595168,기계번역의 발자취,AI 시대의 어제와 오늘,119058770X,9791190587709,20260331,문예원,펑즈웨이 외,9500,8550,10.0,0.0,0
922,903,2026061020260616,S000219545916,Do it! 깡샘의 안드로이드 앱 프로그래밍 with 코틀린,친절한 문법 설명 + 19개 실습 예제로 배우는 모바일 앱 개발,1163038350,9791163038351,20260330,이지스퍼블리싱,강성윤,42000,37800,10.0,10.0,4
923,904,2026061020260616,S000219549711,AI와 국제 커뮤니케이션,,1143022173,9791143022172,20260330,커뮤니케이션북스,최성배,12000,12000,0.0,0.0,0
924,905,2026061020260616,S000219601140,투닝(한 해를 디자인하는 AI 투닝 수업 가이드),한 해를 디자인하는 AI 투닝 수업 가이드,1199545449,9791199545441,20260327,문화출판더하다,김은지 외,22000,19800,10.0,0.0,0
925,560,2026061020260616,S000219434685,2026 이기적 전산회계 1급 이론+실무+기출문제,1권 · 이론+실무,8931479670,9788931479676,20260326,영진닷컴,정창화,27000,24300,10.0,10.0,1
926,906,2026061020260616,S000219545093,모두를 위한 진짜 쎈 바이브 코딩 with 인스타그램 클론 코딩,코딩 지식 제로에서 AI에 물어보며 완성하는,119408429X,9791194084297,20260325,리코멘드,전병우(투더제이) 외,28000,25200,10.0,10.0,17
927,907,2026061020260616,S000219452797,AI 협업 글쓰기 실전 가이드 글쓰기는 프롬프트다,,8931500386,9788931500387,20260325,성안당,오창근,25000,22500,10.0,9.9,13
928,908,2026061020260616,S000219513238,AI와 UX 라이팅,,1143021878,9791143021878,20260325,커뮤니케이션북스,전주경 외,12000,12000,0.0,10.0,1
929,909,2026061020260616,S000219501091,AI와 자서전 쓰기,,1143019210,9791143019219,20260324,커뮤니케이션북스,이지혜 외,12000,12000,0.0,0.0,0
930,910,2026061020260616,S000219492825,AI 창작과 뮤직 비즈니스,,1143021088,9791143021083,20260323,커뮤니케이션북스,박선민,12000,12000,0.0,0.0,0
931,911,2026061020260616,S000219492822,AI 시대의 IT 로컬라이제이션,,1143021819,9791143021816,20260323,커뮤니케이션북스,정성희 외,12000,12000,0.0,0.0,0
932,912,2026061020260616,S000219435954,"문제 해결의 언어, 파이선",,115550707X,9791155507070,20260320,성균관대학교출판부,한옥영,25000,25000,0.0,0.0,0
933,0,2026061020260616,S000219244254,그리와 로미의 제미나이 탐험대,"누구나 쉽게 시작하는 생성형 AI, Gemini for Education",1193059763,9791193059760,20260320,앤써북,김학민 외,19800,17820,10.0,10.0,5
934,913,2026061020260616,S000219434682,2026 정리가 잘 된 원가회계,전산회계운용사 2급 필기,1189000849,9791189000844,20260320,멘토르스쿨,김갑수,16000,14400,10.0,0.0,0
935,914,2026061020260616,S000219434679,2026 처음부터 시작하는 회계원리,한국채택국제회계기준(K-IFRS) 반영,1189000822,9791189000820,20260320,멘토르스쿨,김갑수,16000,14400,10.0,0.0,0
936,915,2026061020260616,S000219434678,2026 정리가 잘 된 재무회계,전산회계운용사 2급 필기,1189000830,9791189000837,20260320,멘토르스쿨,김갑수,16000,14400,10.0,0.0,0
937,916,2026061020260616,S000219496432,AI 넌 누구니?,,1156928362,9791156928362,20260318,문운당,성창용,28000,28000,0.0,10.0,4
938,918,2026061020260616,S000219435708,PostgreSQL Wait Interface,내부 동작 메커니즘으로 이해하는 대기 이벤트,1188427245,9791188427246,20260316,엑셈,김민서 외,32000,28800,10.0,0.0,0
939,919,2026061020260616,S000219438089,AI 발전과 차세대 보안 전략,,1143021053,9791143021052,20260316,커뮤니케이션북스,박종철 외,12000,12000,0.0,0.0,0
940,920,2026061020260616,S000219601076,대학생을 위한 교양 AI,,117075242X,9791170752424,20260313,어가,남민우 외,24000,24000,0.0,0.0,0
941,921,2026061020260616,S000219412083,나의 든든한 AI 비서,따라 하기만 하면 되는 ‘생활 AI’ 실전 안내서,1194642691,9791194642695,20260312,디지털콘텐츠그룹,이종구 외,18000,16200,10.0,0.0,0
942,922,2026061020260616,S000219800052,"어린이집, 제미나이 스마트 워크의 시작",28년 내공이 담긴 월별 맞춤형 프롬프트 처방전,1199549959,9791199549951,20260312,질박출판사,박삼현 외,12200,10980,10.0,0.0,0
943,0,2026061020260616,S000219377959,2026 빠르게 따는 ITQ OA Master,"한글 ver.2022, MS 엑셀/파포 ver.2021",1194383831,9791194383833,20260310,골든래빗(주),강태안,30000,27000,10.0,10.0,7
944,923,2026061020260616,S000219310783,[슬기로운 교사 생활] 구글 클래스룸 수업 활용법,"구글 클래스룸, 워크스페이스로 끝내는 스마트한 학급 운영! 제미나이, 노트북LM으로 AI 수업 설계와 자료 제작!",1194383858,9791194383857,20260310,골든래빗(주),유수근,26800,24120,10.0,10.0,6
945,0,2026061020260616,S000219391330,리눅스마스터 2급 한권으로 끝내기,,1143411196,9791143411198,20260310,시대고시기획,박성업,26000,23400,10.0,10.0,12
946,925,2026061020260616,S000219387908,레트로의 유니티 성능 최적화,발열은 줄이고 프레임은 높이는 갓겜 개발자의 필독서,1175790230,9791175790230,20260309,한빛미디어,이제민,35000,31500,10.0,10.0,2
947,924,2026061020260616,S000219391568,이것이 Spring AI다,LLM을 활용한 AI 에이전트 개발,1175790257,9791175790254,20260309,한빛미디어,신용권,35000,31500,10.0,9.6,12
948,926,2026061020260616,S000219353202,최대리 전산세무2급: 실기+필기,,1194230075,9791194230076,20260309,최대리,최남규,30000,27000,10.0,10.0,1
949,0,2026061020260616,S000219384762,AI 시대의 질적 연구,,1143020804,9791143020802,20260306,커뮤니케이션북스,김영순,12000,12000,0.0,0.0,0
950,0,2026061020260616,S000218938657,2026 시대에듀 빅데이터분석기사 필기 한권으로 끝내기,현직 교수가 직접 복원한 2021∼2025년 기출복원문제 전체수록,1143405846,9791143405845,20260305,시대고시기획,정혜정 외,37000,33300,10.0,7.5,14
951,573,2026061020260616,S000219249104,네이버 클라우드 플랫폼 인프라 엔지니어링,,1124205233,9791124205235,20260305,제이펍,정낙수 외,30000,27000,10.0,10.0,3
952,928,2026061020260616,S000219457022,3D프린팅을 여행하는 이노베이터를 위한 안내서,,119335322X,9791193353226,20260303,도서출판카논,신상묵,24000,21600,10.0,0.0,0
953,929,2026061020260616,S000219310974,예제로 쉽게 배우는 아두이노,,1194630510,9791194630517,20260303,생능출판,장성용 외,21000,21000,0.0,0.0,0
954,931,2026061020260616,S000219411956,"Military AI, 전쟁의 미래를 다시 쓰다",,1138855340,9791138855341,20260301,좋은땅,박은석,21000,18900,10.0,10.0,1
955,932,2026061020260616,S000219303437,"목사님, AI와 동역하시겠습니까?",Google Gemini부터 NotebookLM까지 사역의 품격을 높이는 프롬프트 실전 가이드,1193996724,9791193996720,20260228,세움북스,김시준,22000,19800,10.0,10.0,7
